lat,lon,dist_jobs_1,dist_jobs_2,dist_jobs_3,dist_jobs_4,dist_jobs_5,dist_edu_1,dist_edu_2,dist_edu_3,dist_edu_4,dist_edu_5,dist_health_1,dist_health_2,dist_health_3,dist_health_4,dist_health_5,dist_retail_1,dist_retail_2,dist_retail_3,dist_retail_4,dist_retail_5,dist_transport_1,dist_transport_2,dist_transport_3,dist_transport_4,dist_transport_5
-1.46,36.930000000000135,4.361782998523694,4.4847473616040805,10.494862700233858,10.771203080462445,11.74410618804102,15.57575240129769,15.601538276600753,15.66300542139849,15.67623666955918,15.86446943769399,12.693771026440638,15.152691546556474,15.223253238033331,15.228928860022494,15.253735710833944,11.61363746948565,12.037988506591473,12.565479354988769,12.73031411289945,13.086513332758036,11.22513338275104,11.603689113498275,11.75850827672756,11.80339641773103,11.932446987230374
-1.46,36.93500000000014,3.952641466724972,4.0351624933199455,10.617875060042087,10.92385126432468,11.865943627512891,15.745038953867708,15.765444764901794,15.828127826357944,15.843285830172029,16.03034947242089,12.886194900335385,15.328348642667267,15.39132240515742,15.412479437285228,15.436455079286775,11.742576962434931,12.160829804054837,12.71176473946098,12.87367751325479,13.236000460288007,11.357556390569817,11.73425964064502,11.89300758525425,11.95937148903013,12.077467660406473
-1.46,36.94000000000014,3.583462755874235,3.6154834970689538,10.768287032047773,11.102335079144963,12.0123608548297,15.931981909702664,15.94710342959188,16.010906572218058,16.027932580124872,16.213649342340034,13.099458853981572,15.521987315973286,15.57747664834423,15.6137240178586,15.629961175370752,11.89618675394661,12.307640020798015,12.88046044526975,13.039242889733966,13.406945673084364,11.515388052054323,11.889478739853292,12.051736350914764,12.138886808564795,12.246091874278331
-1.46,36.94500000000014,3.2373619827971822,3.267819334204758,10.944969051508249,11.305430955701702,12.182471652418347,16.135967606666014,16.145915089366518,16.21074443574584,16.22957629790524,16.413785453233597,13.332562868589196,15.732943636945766,15.781075983592483,15.82813635769939,15.831987876668228,12.073525250350148,12.477573135826942,13.070698791300885,13.226176495105234,13.598539756066728,11.697599921942032,12.068395386992297,12.233751503157407,12.340915144739903,12.437359624066836
-1.46,36.95000000000015,2.917003842599684,3.0225300989842885,11.14667199626803,11.531838582753064,12.375298983754538,16.35635841976044,16.361254458994786,16.427018846335,16.44759185856817,16.630149967249647,13.584485641444848,15.96053093883159,16.00145452107839,16.043183034929957,16.06657740989339,12.273563939496889,12.669698771410445,13.281554111762642,13.433586317208057,13.809923310200839,11.903072418424118,12.269972976666999,12.438030781842444,12.56437055280534,12.650243861818588
-1.46,36.95500000000015,2.67524154943577,2.8657181155050218,11.372064578003657,11.780213929432316,12.589799102155757,16.592478054555322,16.592500656258565,16.659089660440795,16.681337362529657,16.862118196763518,13.854200617875417,16.204048485963863,16.23792910134604,16.274432412424826,16.316788480862343,12.495212631363266,12.88302408895654,13.51206125927602,13.660539708374221,14.040202537353686,12.130623610625534,12.493114647656354,12.663496781659466,12.80813160795583,12.883673087616524
-1.46,36.96000000000015,2.53466573691916,2.8122232407474725,11.619768330745346,12.049198581968785,12.824884601741083,16.838931546562986,16.84373184363325,16.9063063846417,16.930161298080684,17.109055478022295,14.14068974619232,16.462789373054203,16.48980725571261,16.521204130477717,16.581913945932754,12.737343237467138,13.116514762504469,13.761232737120084,13.906079822375075,14.288463873566204,12.379036007989086,12.736687068105313,12.909039424687933,13.071062325046169,13.136552128076772
-1.46,36.96500000000015,2.5123197583104413,2.8678329648128766,11.888388724890357,12.337444623269707,13.079445545714458,17.09995644406058,17.10938730441594,17.168014735203037,17.193409030076925,17.370323420663954,14.44295486927098,16.736047552144015,16.756394369934256,16.78281348925873,16.861250280196806,12.998811250076686,13.369114274078198,14.0280740137748,14.16924041889565,14.553787120969611,12.647080410573647,12.999541855857734,13.173536128055963,13.352030274222951,13.407780521726298
-1.46,36.97000000000016,2.6112406741018552,3.0265391773999912,12.1765415454479,12.643634774730984,13.352368091041205,17.37489603617007,17.38880595569485,17.443562464271317,17.470428549181246,17.64528546799125,14.760026806667469,17.02312393521588,17.036999980952956,17.058577854838603,17.133295536033557,13.278474392836026,13.639761015198786,14.311596757410214,14.44905876487038,14.835256869323432,12.93353627033042,13.280534122299626,13.45586922076221,13.649921673852328,13.696268190419609
-1.46,36.97500000000016,2.81868981411029,3.273380514178532,12.482874214775913,12.966497905036064,13.642550297286066,17.663100556432344,17.681335309220298,17.732304420511575,17.760575453192278,17.933311737526683,15.090972282502529,17.323331564101238,17.330943180946345,17.33899502601201,17.347822208101753,13.575208197565988,13.927402907580825,14.610829890100778,14.744586513458621,15.131972122466111,13.237208358274346,13.578537911163743,13.754940420637753,13.963653464649491,14.000948299632938
