source_site,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Jiji Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Westlands for rent Westlands 2 bedroom apartment all-ensuite plus DSQ to let at Kes 100k inclusive of service"
Jiji Kenya,Nairobi Region,Apartment,100,0,0,0,0,"Westlands 2 bedroom apartment all-ensuite plus DSQ to let at Kes 100k inclusive of service... Nairobi, Westlands"
Jiji Kenya,Nairobi Region,Apartment,100,0,0,0,0,Westlands 2 bedroom apartment all-ensuite plus DSQ to let at Kes 100k inclusive of service...
Jiji Kenya,Highrise Properties,Apartment,85000,0,0,0,0,"Verified ID   5+ years on Jiji  DIAMOND KSh 85,000 per month 3bdrm Apartment in Highrise Properties, Nyali for rent This sensational 3 bedroom apartme"
Jiji Kenya,Highrise Properties,Apartment,85000,0,0,0,0,"KSh 85,000 per month 3bdrm Apartment in Highrise Properties, Nyali for rent This sensational 3 bedroom apartment with quality appointments throughout "
Jiji Kenya,Highrise Properties,Apartment,85000,0,0,0,0,"KSh 85,000 per month 3bdrm Apartment in Highrise Properties, Nyali for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This sensational 3 bedroom apartment with quality appointments throughout is the embodiment of... Mombasa, Nyali"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,This sensational 3 bedroom apartment with quality appointments throughout is the embodiment of...
Jiji Kenya,Wangari Mathai Road,Apartment,90000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 90,000 per month 4bdrm Apartment in Wangari Mathai Road, Parklands/Highridge for rent ~ 4 Bedroom
~ Master Ensuite"
Jiji Kenya,Wangari Mathai Road,Apartment,90000,0,0,0,0,"KSh 90,000 per month 4bdrm Apartment in Wangari Mathai Road, Parklands/Highridge for rent ~ 4 Bedroom
~ Master Ensuite 
~ Ready for occupancy 1st Marc"
Jiji Kenya,Wangari Mathai Road,Apartment,90000,0,0,0,0,"KSh 90,000 per month 4bdrm Apartment in Wangari Mathai Road, Parklands/Highridge for rent"
Jiji Kenya,Wangari Mathai Road,Apartment,0,0,0,0,0,"4bdrm Apartment in Wangari Mathai Road, Parklands/Highridge for rent"
Jiji Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 170,000 per month Furnished 2bdrm Apartment in Riverside Drive for rent A 2-bedroom fully furnished apa"
Jiji Kenya,Nairobi Region,Apartment,170000,0,0,0,0,"KSh 170,000 per month Furnished 2bdrm Apartment in Riverside Drive for rent A 2-bedroom fully furnished apartment on the 1st floor is available for re"
Jiji Kenya,Riverside Drive for rent,Apartment,170000,0,0,0,0,"KSh 170,000 per month Furnished 2bdrm Apartment in Riverside Drive for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"A 2-bedroom fully furnished apartment on the 1st floor is available for rent in a secure compound in... Nairobi, Lavington"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,A 2-bedroom fully furnished apartment on the 1st floor is available for rent in a secure compound in...
Jiji Kenya,Lavington,Apartment,160000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 160,000 per month Furnished 1bdrm Apartment in Lavington, Maziwa for rent 1 bedroom fully furnished cot"
Jiji Kenya,Lavington,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 1bdrm Apartment in Lavington, Maziwa for rent 1 bedroom fully furnished cottage in a secure compound
Bright, spacious "
Jiji Kenya,Lavington,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 1bdrm Apartment in Lavington, Maziwa for rent"
Jiji Kenya,Carrefour,Mansionette,17,0,0,0,0,< KSh 17 K KSh 17 - 34 K KSh 34 - 60 K > KSh 60 K Apartment Maisonette Bungalow House Bedsitter Studio Apartment Mansion Sort by:   Sort  5+ years on 
Jiji Kenya,Kwa Musyoka,Apartment,14500,0,0,0,0,"3+ years on Jiji  KSh 14,500 per month 1bdrm Apartment in Kwa Musyoka, Mumbuni for rent Embrace sophisticated living in our 1-bedroom flats located in"
Jiji Kenya,Kwa Musyoka,Apartment,14500,0,0,0,0,"KSh 14,500 per month 1bdrm Apartment in Kwa Musyoka, Mumbuni for rent Embrace sophisticated living in our 1-bedroom flats located in Machakos. With a "
Jiji Kenya,Kwa Musyoka,Apartment,14500,0,0,0,0,"KSh 14,500 per month 1bdrm Apartment in Kwa Musyoka, Mumbuni for rent"
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"Verified ID   5+ years on Jiji  DIAMOND KSh 150,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent Jacaranda is one "
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"KSh 150,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent Jacaranda is one of the best gated communities in Nairobi"
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"KSh 150,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent"
Jiji Kenya,Jacaranda Gardens,Apartment,0,0,0,0,0,"Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent"
Jiji Kenya,Jacaranda Gardens,Apartment,160000,0,0,0,0,"Verified ID   5+ years on Jiji  DIAMOND KSh 160,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent This is a furnish"
Jiji Kenya,Jacaranda Gardens,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent This is a furnished apartment in Jacaranda Gardens, along"
Jiji Kenya,Jacaranda Gardens,Apartment,160000,0,0,0,0,"KSh 160,000 per month Furnished 3bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent"
Jiji Kenya,Jacaranda Gardens,Apartment,0,0,0,0,0,"This is a furnished apartment in Jacaranda Gardens, along Kamiti road.
Fully furnished and... Nairobi, Kahawa"
Jiji Kenya,Jacaranda Gardens,Apartment,0,0,0,0,0,"This is a furnished apartment in Jacaranda Gardens, along Kamiti road.
Fully furnished and..."
Jiji Kenya,Kilimani,Apartment,85000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 85,000 per month 2bdrm Apartment in Kilimani for rent This a very spacious 2 bedroom unit. Ideally located in Kili"
Jiji Kenya,Kilimani,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Kilimani for rent This a very spacious 2 bedroom unit. Ideally located in Kilimani, along Kindaruma road.... N"
Jiji Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 3bdrm Apartment in Parklands for rent This nicely done and very spacious 3 bedroom apartment is available for "
Jiji Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"KSh 100,000 per month 3bdrm Apartment in Parklands for rent This nicely done and very spacious 3 bedroom apartment is available for rent. 
Located on "
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This nicely done and very spacious 3 bedroom apartment is available for rent. 
Located on Parklands... Nairobi, Parklands/Highridge"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This nicely done and very spacious 3 bedroom apartment is available for rent. 
Located on Parklands..."
Jiji Kenya,Ole Odume Rd,Studio Apartment,43000,0,0,0,0,"5+ years on Jiji  KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent Viewing is Free for this Elegant 1-BR fu"
Jiji Kenya,Ole Odume Rd,Studio Apartment,43000,0,0,0,0,"KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent Viewing is Free for this Elegant 1-BR fully-furnished hous"
Jiji Kenya,Ole Odume Rd,Studio Apartment,43000,0,0,0,0,"KSh 43,000 per month Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent"
Jiji Kenya,Ole Odume Rd,Studio Apartment,0,0,0,0,0,"Furnished Studio Apartment in Ole Odume Rd, Riara, Hurlingham for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Viewing is Free for this Elegant 1-BR fully-furnished house with washing machine, dstv channels &... Nairobi, Kilimani"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Viewing is Free for this Elegant 1-BR fully-furnished house with washing machine, dstv channels &..."
Jiji Kenya,Nairobi Region,Apartment,115000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 115,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let .
Features include;
-"
Jiji Kenya,Nairobi Region,Apartment,115000,0,0,0,0,"KSh 115,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment to let .
Features include;
-Ultra spacious lounge
-Spacious "
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Westlands 3 bedroom apartment to let .
Features include;
-Ultra spacious lounge
-Spacious balcony on... Nairobi, Westlands"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Westlands 3 bedroom apartment to let .
Features include;
-Ultra spacious lounge
-Spacious balcony on..."
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"5+ years on Jiji  KSh 110,000 per month 4bdrm Apartment in Lavington for rent 4-Bedroom Apartment – Lavington
 Lavington
 Rent: KES 110,000/month
 Sal"
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"KSh 110,000 per month 4bdrm Apartment in Lavington for rent 4-Bedroom Apartment – Lavington
 Lavington
 Rent: KES 110,000/month
 Sale: KES 22,000,000
"
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"4-Bedroom Apartment – Lavington
 Lavington
 Rent: KES 110,000/month
 Sale: KES 22,000,000
Spacious... Nairobi, Lavington"
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"4-Bedroom Apartment – Lavington
 Lavington
 Rent: KES 110,000/month
 Sale: KES 22,000,000
Spacious..."
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 85,000 per month 3bdrm Apartment in Kileleshwa for rent 3-Bedroom Apartment + DSQ for Rent – Kileleshwa, Nairobi
 Kilele"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"KSh 85,000 per month 3bdrm Apartment in Kileleshwa for rent 3-Bedroom Apartment + DSQ for Rent – Kileleshwa, Nairobi
 Kileleshwa, Nairobi
 Rent: KES 8"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"3-Bedroom Apartment + DSQ for Rent – Kileleshwa, Nairobi
 Kileleshwa, Nairobi
 Rent: KES 85,000 per... Nairobi, Kileleshwa"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"3-Bedroom Apartment + DSQ for Rent – Kileleshwa, Nairobi
 Kileleshwa, Nairobi
 Rent: KES 85,000 per..."
Jiji Kenya,Nairobi Region,Apartment,150000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 150,000 per month 3bdrm Apartment in Parklands for rent  Property Overview:
This spacious apartment is ideal for p"
Jiji Kenya,Nairobi Region,Apartment,150000,0,0,0,0,"KSh 150,000 per month 3bdrm Apartment in Parklands for rent  Property Overview:
This spacious apartment is ideal for professionals, couples, or small "
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Property Overview:
This spacious apartment is ideal for professionals, couples, or small families... Nairobi, Parklands/Highridge"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Property Overview:
This spacious apartment is ideal for professionals, couples, or small families..."
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"Verified ID   5+ years on Jiji  DIAMOND KSh 150,000 per month Furnished 2bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent Jacaranda Gardens"
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"KSh 150,000 per month Furnished 2bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent Jacaranda Gardens is a gated community, with a homely set"
Jiji Kenya,Jacaranda Gardens,Apartment,150000,0,0,0,0,"KSh 150,000 per month Furnished 2bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent"
Jiji Kenya,Jacaranda Gardens,Apartment,0,0,0,0,0,"Furnished 2bdrm Apartment in Jacaranda Gardens, Kahawa Maziwa for rent"
Jiji Kenya,Lavington,Apartment,100000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 100,000 per month 2bdrm Apartment in Lavington, Valley Arcade for rent RENTAL PRICES (Slightly Negotiable):
1 Bedr"
Jiji Kenya,Lavington,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Lavington, Valley Arcade for rent RENTAL PRICES (Slightly Negotiable):
1 Bedroom (73.1 sqm / 78.2 sqm) – KES "
Jiji Kenya,Lavington,Apartment,100000,0,0,0,0,"KSh 100,000 per month 2bdrm Apartment in Lavington, Valley Arcade for rent"
Jiji Kenya,Nairobi Region,Apartment,72000,0,0,0,0,"5+ years on Jiji  KSh 72,000 per month 2bdrm Apartment in Westlands for rent This well maintained and very spacious 2 bedroom apartment is available f"
Jiji Kenya,Nairobi Region,Apartment,72000,0,0,0,0,"KSh 72,000 per month 2bdrm Apartment in Westlands for rent This well maintained and very spacious 2 bedroom apartment is available for rent.
Located o"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This well maintained and very spacious 2 bedroom apartment is available for rent.
Located on... Nairobi, Westlands"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This well maintained and very spacious 2 bedroom apartment is available for rent.
Located on..."
Jiji Kenya,Nairobi Region,Apartment,130000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 130,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom plus dsq to let at Kes 130k.
Features "
Jiji Kenya,Nairobi Region,Apartment,130000,0,0,0,0,"KSh 130,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom plus dsq to let at Kes 130k.
Features include:
-All en-suite 
-Spaciou"
Jiji Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 "
Jiji Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"KSh 100,000 per month 3bdrm Apartment in Kilimani for rent 3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES."
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES... Nairobi, Kilimani"
Jiji Kenya,Nairobi Region,Apartment,110000,0,0,0,0,"3-Bedroom Apartments for Rent – Kilimani
 Kilimani
 3Bdrm – KES 110,000
 3Bdrm + DSQ – KES..."
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 85,000 per month 2bdrm Apartment in Parklands/Highridge for rent 2 Bedroom Apartment for Rent in Parklands – KSh 8"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Parklands/Highridge for rent 2 Bedroom Apartment for Rent in Parklands – KSh 85,000
This spacious and well-mai"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Parklands/Highridge for rent"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"2 Bedroom Apartment for Rent in Parklands – KSh 85,000
This spacious and well-maintained 2-bedroom... Nairobi, Parklands/Highridge"
Jiji Kenya,Nairobi Region,Apartment,85000,0,0,0,0,"2 Bedroom Apartment for Rent in Parklands – KSh 85,000
This spacious and well-maintained 2-bedroom..."
Jiji Kenya,Nairobi Region,Townhouse,160000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 160,000 per month 5bdrm Maisonette in Parklands for rent  5 Bedroom All-Ensuite Townhouse for Rent – Parklands, Na"
Jiji Kenya,Nairobi Region,Townhouse,160000,0,0,0,0,"KSh 160,000 per month 5bdrm Maisonette in Parklands for rent  5 Bedroom All-Ensuite Townhouse for Rent – Parklands, Nairobi
 Ksh 160,000 per month
Dis"
Jiji Kenya,Nairobi Region,Townhouse,160000,0,0,0,0,"5 Bedroom All-Ensuite Townhouse for Rent – Parklands, Nairobi
 Ksh 160,000 per month
Discover this... Nairobi, Parklands/Highridge"
Jiji Kenya,Nairobi Region,Townhouse,160000,0,0,0,0,"5 Bedroom All-Ensuite Townhouse for Rent – Parklands, Nairobi
 Ksh 160,000 per month
Discover this..."
Jiji Kenya,Serenity Residences,Apartment,85000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 85,000 per month 2bdrm Apartment in Serenity Residences, Kilimani for rent This very spacious 2 bedroom apartment "
Jiji Kenya,Serenity Residences,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Serenity Residences, Kilimani for rent This very spacious 2 bedroom apartment is available for rental. 
Its ne"
Jiji Kenya,Serenity Residences,Apartment,85000,0,0,0,0,"KSh 85,000 per month 2bdrm Apartment in Serenity Residences, Kilimani for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This very spacious 2 bedroom apartment is available for rental. 
Its newly built, and very spacious.... Nairobi, Kilimani"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This very spacious 2 bedroom apartment is available for rental. 
Its newly built, and very spacious...."
Jiji Kenya,General Mathenge,Apartment,230000,0,0,0,0,"5+ years on Jiji  KSh 230,000 per month 4bdrm Apartment in General Mathenge, Westlands for rent This newly built, elegant and very spacious 4 bedroom "
Jiji Kenya,General Mathenge,Apartment,230000,0,0,0,0,"KSh 230,000 per month 4bdrm Apartment in General Mathenge, Westlands for rent This newly built, elegant and very spacious 4 bedroom duplex apartment p"
Jiji Kenya,General Mathenge,Apartment,230000,0,0,0,0,"KSh 230,000 per month 4bdrm Apartment in General Mathenge, Westlands for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This newly built, elegant and very spacious 4 bedroom duplex apartment plus a dsq is available for... Nairobi, Westlands"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"This newly built, elegant and very spacious 4 bedroom duplex apartment plus a dsq is available for..."
Jiji Kenya,Kilimani,Bedsitter,44000,0,0,0,0,"5+ years on Jiji  KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent No Charge to View... 1 bedroom fully-furni"
Jiji Kenya,Kilimani,Bedsitter,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent No Charge to View... 1 bedroom fully-furnished house with wa"
Jiji Kenya,Kilimani,Bedsitter,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent"
Jiji Kenya,Kilimani,Bedsitter,0,0,0,0,0,"Furnished 1bdrm Bedsitter in Kilimani, Riara Rd, Hurlingham for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"No Charge to View... 1 bedroom fully-furnished house with washing machine, dstv channels & free... Nairobi, Kilimani"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"No Charge to View... 1 bedroom fully-furnished house with washing machine, dstv channels & free..."
Jiji Kenya,Ole Odume,Apartment,44000,0,0,0,0,"5+ years on Jiji  KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent To View is Free... Nice 1-BR fully-furnished "
Jiji Kenya,Ole Odume,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent To View is Free... Nice 1-BR fully-furnished house with washing"
Jiji Kenya,Ole Odume,Apartment,44000,0,0,0,0,"KSh 44,000 per month Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent"
Jiji Kenya,Ole Odume,Apartment,0,0,0,0,0,"Furnished 1bdrm House in Ole Odume, Riara Rd, Hurlingham for rent"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"To View is Free... Nice 1-BR fully-furnished house with washing machine, dstv channels & free wi-fi... Nairobi, Kilimani"
Jiji Kenya,Nairobi Region,Apartment,0,0,0,0,0,"To View is Free... Nice 1-BR fully-furnished house with washing machine, dstv channels & free wi-fi..."
Jiji Kenya,Nairobi Region,Apartment,140000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 140,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment plus detached dsq to let at "
Jiji Kenya,Nairobi Region,Apartment,140000,0,0,0,0,"KSh 140,000 per month 3bdrm Apartment in Westlands for rent Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service..."
Jiji Kenya,Nairobi Region,Apartment,140,0,0,0,0,"Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service... Nairobi, Westlands"
Jiji Kenya,Nairobi Region,Apartment,140,0,0,0,0,Westlands 3 bedroom apartment plus detached dsq to let at Kes 140k inclusive of service...
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"Sign Up
                         
 
 
 
 
 
 
 
 
 
                            Login
                         
 
 
 
 
 
 
 
 
 
 
 
 
   
 
 
 
 
 
"
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"For Sale
                                         
 
 
   
 
 
 
 
 
 
                                                                Houses for Sale"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Houses for Sale
                                                             
 
 
 
                                                                Ap"
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"For Rent
                                         
 
 
   
 
 
 
 
 
 
                                                                Houses for Rent"
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"Houses for Rent
                                                             
 
 
 
                                                                Ap"
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"Login
         
 
            Sign Up
         
 
 
 
 
 
 
                            For Sale
                         
 
 
 
 
 
 
               "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"For Sale
                         
 
 
 
 
 
 
                                    Houses for Sale
                                 
 
 
 
           "
Buy Rent Kenya,Nairobi Region,Bedsitter,0,0,0,0,0,"For Rent
                         
 
 
 
 
 
 
                                    Houses for Rent
                                 
 
 
 
           "
Buy Rent Kenya,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Townhouse,120000,0,1,1,1,"For Sale
                 
 
 
 
 
                    For Rent
                 
 
 
 
 
                    Project
                 
 
 
 
 
 
 
  "
Buy Rent Kenya,Nairobi Region,Townhouse,0,0,1,1,1,"For Sale 
  For Rent 
 
 
 
 
 
 Category 
   
                                    Houses 
 
                                    -- Villas 
 
        "
Buy Rent Kenya,Nairobi Region,Townhouse,0,0,0,0,0,"Category 
   
                                    Houses 
 
                                    -- Villas 
 
                                    -- To"
Buy Rent Kenya,Nairobi Region,Studio Apartment,0,0,1,1,1,"Bedrooms
             
   
 
 
   
 
 
 
   
   
 
 
 1 
 
 
 
 
 
 2 
 
 
 
 
 
 3 
 
 
 
 
 
 4+ 
 
 
   
 
 
 
 
 
 
 
 
                Bathrooms
"
Buy Rent Kenya,Nairobi Region,Studio Apartment,0,0,0,0,0,"Bedrooms
             
   
 
 
   
 
 
 
   
   
 
 
 Studio 
 
 
 
 
 
 1 
 
 
 
 
 
 2 
 
 
 
 
 
 3 
 
 
 
 
 
 4+"
Buy Rent Kenya,Nairobi Region,Studio Apartment,0,0,0,0,0,"Studio 
 
 
 
 
 
 1 
 
 
 
 
 
 2 
 
 
 
 
 
 3 
 
 
 
 
 
 4+"
Buy Rent Kenya,"Nairobi
                                 
 
 
 
                                    Apartments for rent in Mombasa
                                 
 
 
 
                                    Apartments for rent in Kiambu County
                                 
 
 
 
                                    Apartments for rent in Kajiado County",Apartment,0,0,0,0,0,"Available Apartments for Rent
                 
 
 
   
 
                                    Apartments for rent in Nairobi
                         "
Buy Rent Kenya,"Nairobi
                                 
 
 
 
                                    Apartments for rent in Mombasa
                                 
 
 
 
                                    Apartments for rent in Kiambu County
                                 
 
 
 
                                    Apartments for rent in Kajiado County",Apartment,0,0,0,0,0,"Apartments for rent in Nairobi
                                 
 
 
 
                                    Apartments for rent in Mombasa
            "
Buy Rent Kenya,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,120000,0,0,0,0,"Rent
                         
   
 
   
 
       
                            Apartments
                         
   
   
 
   
 
 
 
              "
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Rent
                         
   
 
   
 
       
                            Apartments"
Buy Rent Kenya,Nairobi Region,Apartment,0,0,0,0,0,"Apartments for rent in Kenya
             
   
 
 23 -  
 44 
 Of 
 3392 
 Listings 
   
            ( filters applied: 2)"
Buy Rent Kenya,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,120000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   14 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Nairobi Region,Apartment,120000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite in Lavington
                                         
 
 
 
 
 
                                              "
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2 Bedrooms Execuitive Apartment to "
Buy Rent Kenya,Nairobi Region,Apartment,180000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   15 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,Lavington,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Modern 2 Bedrooms Furnished Apartme"
Buy Rent Kenya,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,170000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
         
 
 
   11 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 
   
 
 
 
 
 
 
 
 
 
     
                  "
Buy Rent Kenya,"Westlands
                                     
 
 
   
   
 
 
   
                    Westlands Area",Apartment,170000,0,0,0,0,"Serviced 2 Bed Apartment with En Suite in Westlands Area
                                         
 
 
 
 
 
                                         "
Buy Rent Kenya,Westlands Area,Apartment,0,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        Furnished 2 bedrooms Apartment in W"
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
             
 
 
   38 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   "
Buy Rent Kenya,Nairobi Region,Apartment,75000,0,0,0,0,"2 Bed Apartment with Swimming Pool in Lavington
                                         
 
 
 
 
 
                                                2 "
Buy Rent Kenya,Lavington,Apartment,75,0,0,0,0,"2 Bedrooms
         
 
 
 
            2 Bathrooms
         
 
   
 
     
                                        2 Bedroom Apartments to Let in Lavi"
Buy Rent Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"0 
 
 
 
 
 
   
     
 
 
   
                    Today                 
   
         
 
 
   17 
 
   
   
 
 
 
 
   
 
   
 
 
 
 
 
 
 
 
   
 
 "
Buy Rent Kenya,Nairobi Region,Apartment,100000,0,0,0,0,"3 Bed Apartment with Swimming Pool in Lavington
                                         
 
 
 
 
 
                                                3 "
