region_cluster,micro_area,topology,price_ksh,sq_ft,borehole,parking,security,content_hash
Kikuyu-WaiyakiWay,Skyman Properties,Apartment,32000,0,0,0,0,"KSh 32,000 per month 2bdrm Apartment in Skyman Properties, Kidfarmaco for rent"
Kikuyu-WaiyakiWay,Kikuyu-WaiyakiWay,Townhouse,130000,0,0,0,0,"5+ years on Jiji  KSh 130,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent Brand new foir bedroom townhouse + dsq in kikuyu.
brand new 
dsq "
Kikuyu-WaiyakiWay,Kikuyu-WaiyakiWay,Townhouse,130000,0,0,0,0,"KSh 130,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent Brand new foir bedroom townhouse + dsq in kikuyu.
brand new 
dsq 
solar water heate"
Kikuyu-WaiyakiWay,Kikuyu for rent,Townhouse,130000,0,0,0,0,"KSh 130,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent"
Kikuyu-WaiyakiWay,Kikuyu for rent Four bedroom townhouses in a gated community,Townhouse,80000,0,0,0,0,"5+ years on Jiji  KSh 80,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent Four bedroom townhouses in a gated community, kikuyu.
flat roof wi"
Kikuyu-WaiyakiWay,Kikuyu for rent Four bedroom townhouses in a gated community,Townhouse,80000,0,0,0,0,"KSh 80,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent Four bedroom townhouses in a gated community, kikuyu.
flat roof with scenic views 
m"
Kikuyu-WaiyakiWay,Kikuyu for rent,Townhouse,80000,0,0,0,0,"KSh 80,000 per month 4bdrm Townhouse / Terrace in Kikuyu for rent"
Kikuyu-WaiyakiWay,Skyman,Apartment,45000,0,0,0,0,"5+ years on Jiji  KSh 45,000 per month 2bdrm Apartment in Skyman, Kinoo for rent Brand New
Separate Bathroom and Toilet 
Master Ensuite 
Balcony 
Near"
Kikuyu-WaiyakiWay,Skyman,Apartment,45000,0,0,0,0,"KSh 45,000 per month 2bdrm Apartment in Skyman, Kinoo for rent Brand New
Separate Bathroom and Toilet 
Master Ensuite 
Balcony 
Near the Highway 
Wash"
Kikuyu-WaiyakiWay,Skyman,Apartment,45000,0,0,0,0,"KSh 45,000 per month 2bdrm Apartment in Skyman, Kinoo for rent"
Kikuyu-WaiyakiWay,Kikuyu-WaiyakiWay,Apartment,50000,0,0,0,0,"5+ years on Jiji  KSh 50,000 per month 2bdrm Apartment in Thogoto for rent Newly Built 2 Bedrooms Master Ensuite Apartment To Rent In Thogoto, Kikuyu."
Kikuyu-WaiyakiWay,Kikuyu-WaiyakiWay,Apartment,50000,0,0,0,0,"KSh 50,000 per month 2bdrm Apartment in Thogoto for rent Newly Built 2 Bedrooms Master Ensuite Apartment To Rent In Thogoto, Kikuyu.
Nice modern finis"
Rongai-Kajiado,road,Mansionette,40000,0,1,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Ongata Rongai 120 results for  Houses & Apar
Rongai-Kajiado,road,Mansionette,40000,0,1,1,1,Jiji Property in Ongata Rongai 120 results for  Houses & Apartments For Rent   in Ongata Rongai Categories Property New Builds  | 0 Houses & Apartment
Rongai-Kajiado,road,Mansionette,40000,0,1,1,1,Categories Property New Builds  | 0 Houses & Apartments For Rent  | 124 Houses & Apartments For Sale  | 344 Short Let  | 37 Show all 9 Location Ongata
Rongai-Kajiado,road,Mansionette,40000,0,1,1,1,Houses & Apartments For Rent in Ongata Rongai Apartment Bungalow Maisonette House Mini Flat Townhouse / Terrace Bedsitter Ongata Rongai  Sort by:   Re
Rongai-Kajiado,road,Mansionette,40000,0,1,1,1,"5+ years on Jiji  KSh 40,000 per month 2bdrm Apartment in Maasai Lodge for rent Tenants: 12 Apartments Only.
Modern Kitchen: Closed design with a balc"
Rongai-Kajiado,Rongai-Kajiado,Apartment,40000,0,0,0,0,"KSh 40,000 per month 2bdrm Apartment in Maasai Lodge for rent Tenants: 12 Apartments Only.
Modern Kitchen: Closed design with a balcony that doubles a"
Rongai-Kajiado,Maasai Lodge for rent,Apartment,40000,0,0,0,0,"KSh 40,000 per month 2bdrm Apartment in Maasai Lodge for rent"
Rongai-Kajiado,road,Apartment,25000,0,1,0,0,"5+ years on Jiji  KSh 25,000 per month 2bdrm Apartment in Ongata Rongai for rent Located about 400m from the main road, Laiser Hill academy area. Spac"
Rongai-Kajiado,road,Apartment,25000,0,1,0,0,"KSh 25,000 per month 2bdrm Apartment in Ongata Rongai for rent Located about 400m from the main road, Laiser Hill academy area. Spacious. Borehole wat"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,17000,0,0,0,0,"5+ years on Jiji  KSh 17,000 per month 2bdrm Apartment in Ongata Rongai for rent Located behind Quickmart Supermarket area about 200m from main road.h"
Rongai-Kajiado,Rongai-Kajiado,Apartment,17000,0,0,0,0,"KSh 17,000 per month 2bdrm Apartment in Ongata Rongai for rent Located behind Quickmart Supermarket area about 200m from main road.huge balcony facing"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,17000,0,0,0,0,"KSh 17,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Ongata Rongai for rent Located in Laiser Hill Academy area,Mansionette,50000,0,0,0,0,"5+ years on Jiji  KSh 50,000 per month 3bdrm Mansion in Ongata Rongai for rent Located in Laiser Hill Academy area,this house is about 500m. In gated "
Rongai-Kajiado,Ongata Rongai for rent Located in Laiser Hill Academy area,Mansionette,50000,0,0,0,0,"KSh 50,000 per month 3bdrm Mansion in Ongata Rongai for rent Located in Laiser Hill Academy area,this house is about 500m. In gated community area of "
Rongai-Kajiado,Rongai-Kajiado,Apartment,20000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 20,000 per month 1bdrm Block of Flats in Ongata Rongai for rent About 500m from the main road near Ongata Rongai Main po"
Rongai-Kajiado,Rongai-Kajiado,Apartment,20000,0,0,0,0,"KSh 20,000 per month 1bdrm Block of Flats in Ongata Rongai for rent About 500m from the main road near Ongata Rongai Main police Station. New apartmen"
Rongai-Kajiado,Rongai-Kajiado,Apartment,23000,0,1,0,0,"5+ years on Jiji  DIAMOND KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for rent Located at greencastle area about 10m walk from the main road"
Rongai-Kajiado,Rongai-Kajiado,Apartment,23000,0,1,0,0,"KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for rent Located at greencastle area about 10m walk from the main road. Very clean,spacious with"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,23000,0,0,0,0,"KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Ongata Rongai for rent Next to the road,Bedsitter,10000,0,1,1,0,"5+ years on Jiji  KSh 10,000 per month Studio Apartment in Ongata Rongai for rent Located near Nazarene University this Bedsitter apartment is ideal f"
Rongai-Kajiado,Rongai-Kajiado,Bedsitter,10000,0,0,0,0,"KSh 10,000 per month Studio Apartment in Ongata Rongai for rent Located near Nazarene University this Bedsitter apartment is ideal for people who want"
Rongai-Kajiado,Ongata Rongai for rent,Studio Apartment,10000,0,0,0,0,"KSh 10,000 per month Studio Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,140000,0,0,0,0,"5+ years on Jiji  KSh 140,000 per month 4bdrm Maisonette in Ongata Rongai for rent Four-bedroom house with an DSQ on a generous 1/8 plot. Enjoy the co"
Rongai-Kajiado,Rongai-Kajiado,Apartment,140000,0,0,0,0,"KSh 140,000 per month 4bdrm Maisonette in Ongata Rongai for rent Four-bedroom house with an DSQ on a generous 1/8 plot. Enjoy the comfort and convenie"
Rongai-Kajiado,Rongai-Kajiado,Apartment,27000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 27,000 per month 2bdrm Apartment in Ongata Rongai for rent Well-lit and spacious two-bedroom house.Green spaces and attr"
Rongai-Kajiado,Rongai-Kajiado,Apartment,27000,0,0,0,0,"KSh 27,000 per month 2bdrm Apartment in Ongata Rongai for rent Well-lit and spacious two-bedroom house.Green spaces and attractive landscaping.Secured"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,27000,0,0,0,0,"KSh 27,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,17000,0,0,1,0,"5+ years on Jiji  DIAMOND KSh 17,000 per month 2bdrm Apartment in Ongata Rongai for rent About 900m from the main road. owner-managed. Parking is avai"
Rongai-Kajiado,Rongai-Kajiado,Apartment,17000,0,0,1,0,"KSh 17,000 per month 2bdrm Apartment in Ongata Rongai for rent About 900m from the main road. owner-managed. Parking is available for all. Secure neig"
Rongai-Kajiado,Gataka for rent Looking for a stylish,Townhouse,50000,0,0,1,1,"3+ years on Jiji  VIP GOLD KSh 50,000 per month 2bdrm Apartment in Gataka for rent Looking for a stylish, spacious home that offers both luxury and co"
Rongai-Kajiado,Gataka for rent Looking for a stylish,Apartment,50000,0,0,0,0,"KSh 50,000 per month 2bdrm Apartment in Gataka for rent Looking for a stylish, spacious home that offers both luxury and convenience? Our newly built."
Rongai-Kajiado,Rongai-Kajiado,Townhouse,100000,0,0,0,0,"5+ years on Jiji  KSh 100,000 per month 4bdrm Townhouse / Terrace in Gataka for rent This 4-bedroom townhouse is thoughtfully designed to provide gene"
Rongai-Kajiado,Rongai-Kajiado,Townhouse,100000,0,0,0,0,"KSh 100,000 per month 4bdrm Townhouse / Terrace in Gataka for rent This 4-bedroom townhouse is thoughtfully designed to provide generous space and opt"
Rongai-Kajiado,Gataka for rent,Townhouse,100000,0,0,0,0,"KSh 100,000 per month 4bdrm Townhouse / Terrace in Gataka for rent"
Rongai-Kajiado,Rongai-Kajiado,Townhouse,70000,0,0,0,0,"5+ years on Jiji  KSh 70,000 per month 3bdrm Townhouse / Terrace in Gataka for rent Townhouses offer the ideal space to turn your dream home into real"
Rongai-Kajiado,Rongai-Kajiado,Townhouse,70000,0,0,0,0,"KSh 70,000 per month 3bdrm Townhouse / Terrace in Gataka for rent Townhouses offer the ideal space to turn your dream home into reality. Located in a "
Rongai-Kajiado,Gataka for rent,Townhouse,70000,0,0,0,0,"KSh 70,000 per month 3bdrm Townhouse / Terrace in Gataka for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,38000,0,0,1,0,"5+ years on Jiji  DIAMOND KSh 38,000 per month 3bdrm Apartment in Ongata Rongai for rent About 150m from the main road. Ten tenants in the compound . "
Rongai-Kajiado,Rongai-Kajiado,Apartment,38000,0,0,1,0,"KSh 38,000 per month 3bdrm Apartment in Ongata Rongai for rent About 150m from the main road. Ten tenants in the compound . Ample parking for all tena"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,38000,0,0,0,0,"KSh 38,000 per month 3bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,28000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 28,000 per month 3bdrm Block of Flats in Ongata Rongai for rent About 10min walk from main road. Entry gate to apartment"
Rongai-Kajiado,Rongai-Kajiado,Apartment,28000,0,0,0,0,"KSh 28,000 per month 3bdrm Block of Flats in Ongata Rongai for rent About 10min walk from main road. Entry gate to apartment from the stairs.kitchen w"
Rongai-Kajiado,Rongai-Kajiado,Apartment,55000,0,0,0,0,"5+ years on Jiji  KSh 55,000 per month 3bdrm Apartment in Ongata Rongai for rent Units in a secure gated Court available for rent 3 bedrooms.all are e"
Rongai-Kajiado,Rongai-Kajiado,Apartment,55000,0,0,0,0,"KSh 55,000 per month 3bdrm Apartment in Ongata Rongai for rent Units in a secure gated Court available for rent 3 bedrooms.all are en-suite at Masai L"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,55000,0,0,0,0,"KSh 55,000 per month 3bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Olemeut,Mansionette,45000,0,1,1,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Categories Property New Builds  | 0 Houses & Apartments For R
Rongai-Kajiado,Olemeut,Townhouse,45000,0,1,1,1,"Apartment Bungalow Maisonette House Mini Flat Townhouse / Terrace Bedsitter Ongata Rongai  Sort by:   Sort  5+ years on Jiji  DIAMOND KSh 45,000 per m"
Rongai-Kajiado,Olemeut,Townhouse,45000,0,1,1,1,"5+ years on Jiji  DIAMOND KSh 45,000 per month 3bdrm Apartment in Maasai Lodge for rent About 500m from the main road. Directly along the tarmac road."
Rongai-Kajiado,Rongai-Kajiado,Apartment,45000,0,0,1,0,"KSh 45,000 per month 3bdrm Apartment in Maasai Lodge for rent About 500m from the main road. Directly along the tarmac road. Ample parking for all ten"
Rongai-Kajiado,Maasai Lodge for rent,Apartment,45000,0,0,0,0,"KSh 45,000 per month 3bdrm Apartment in Maasai Lodge for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,15000,0,1,0,0,"5+ years on Jiji  KSh 15,000 per month 2bdrm Apartment in Ongata Rongai for rent Located about 600m 10 minutes from the main road. Spacious. Well lit."
Rongai-Kajiado,Rongai-Kajiado,Apartment,15000,0,1,0,0,"KSh 15,000 per month 2bdrm Apartment in Ongata Rongai for rent Located about 600m 10 minutes from the main road. Spacious. Well lit. Borehole water su"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,15000,0,0,0,0,"KSh 15,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,16000,0,1,0,0,"5+ years on Jiji  KSh 16,000 per month 2bdrm Apartment in Ongata Rongai for rent Located behind Quickmart Supermarket area. Borehole water supply. Pre"
Rongai-Kajiado,Rongai-Kajiado,Apartment,16000,0,1,0,0,"KSh 16,000 per month 2bdrm Apartment in Ongata Rongai for rent Located behind Quickmart Supermarket area. Borehole water supply. Prepaid electricity. "
Rongai-Kajiado,Ongata Rongai for rent,Apartment,16000,0,0,0,0,"KSh 16,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,16000,0,1,0,0,"5+ years on Jiji  KSh 16,000 per month 1bdrm Apartment in Ongata Rongai for rent Less than 10min walk from main road.well lit.clean kitchen with balco"
Rongai-Kajiado,Rongai-Kajiado,Apartment,16000,0,1,0,0,"KSh 16,000 per month 1bdrm Apartment in Ongata Rongai for rent Less than 10min walk from main road.well lit.clean kitchen with balcony.borehole water."
Rongai-Kajiado,Ongata Rongai for rent,Apartment,16000,0,0,0,0,"KSh 16,000 per month 1bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 35,000 per month 1bdrm Apartment in Ongata Rongai for rent Escape the city's rhythm in your personal sanctuary: this exq"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"KSh 35,000 per month 1bdrm Apartment in Ongata Rongai for rent Escape the city's rhythm in your personal sanctuary: this exquisite one-bedroom apartme"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,35000,0,0,0,0,"KSh 35,000 per month 1bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 50,000 per month 2bdrm Apartment in Ongata Rongai for rent Elevate your lifestyle in Ongata Rongai with our exquisite tw"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"KSh 50,000 per month 2bdrm Apartment in Ongata Rongai for rent Elevate your lifestyle in Ongata Rongai with our exquisite two-bedroom apartments. Choo"
Rongai-Kajiado,Ongata Rongai for rent,Apartment,50000,0,0,0,0,"KSh 50,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Ongata Rongai for rent Located at the quiet neighbourhood of olekasasi near Green Garden School,Townhouse,16000,0,0,1,0,"5+ years on Jiji  DIAMOND KSh 16,000 per month 2bdrm Apartment in Ongata Rongai for rent House located about 400m from main road.ample Parking availab"
Rongai-Kajiado,Rongai-Kajiado,Apartment,16000,0,0,1,0,"KSh 16,000 per month 2bdrm Apartment in Ongata Rongai for rent House located about 400m from main road.ample Parking available. ceramic floor tiled. D"
Rongai-Kajiado,Rongai-Kajiado,Apartment,23000,0,0,0,0,"5+ years on Jiji  KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for Rent House located along Magadi road just after Ongata Rongai main stage.
"
Rongai-Kajiado,Rongai-Kajiado,Apartment,23000,0,0,0,0,"KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for Rent House located along Magadi road just after Ongata Rongai main stage.
Dstv port availabl"
Rongai-Kajiado,Ongata Rongai for Rent,Apartment,23000,0,0,0,0,"KSh 23,000 per month 2bdrm Apartment in Ongata Rongai for Rent"
Rongai-Kajiado,Ongata Rongai for rent Located at the quiet neighbourhood of olekasasi near Green Garden School,Townhouse,30000,0,0,0,0,"5+ years on Jiji  KSh 30,000 per month 2bdrm Townhouse / Terrace in Ongata Rongai for rent Located at the quiet neighbourhood of olekasasi near Green "
Rongai-Kajiado,Ongata Rongai for rent Located at the quiet neighbourhood of olekasasi near Green Garden School,Townhouse,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Townhouse / Terrace in Ongata Rongai for rent Located at the quiet neighbourhood of olekasasi near Green Garden School, thi"
Rongai-Kajiado,Ongata Rongai for rent,Townhouse,30000,0,0,0,0,"KSh 30,000 per month 2bdrm Townhouse / Terrace in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,20000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 20,000 per month 2bdrm Apartment in Ongata Rongai for rent Loacated at Fatima Hospital area about 400m from the main roa"
Rongai-Kajiado,Rongai-Kajiado,Apartment,20000,0,0,0,0,"KSh 20,000 per month 2bdrm Apartment in Ongata Rongai for rent Loacated at Fatima Hospital area about 400m from the main road. Spacious and new. With "
Rongai-Kajiado,Ongata Rongai for rent,Apartment,20000,0,0,0,0,"KSh 20,000 per month 2bdrm Apartment in Ongata Rongai for rent"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"5+ years on Jiji  KSh 35,000 per month 1bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious rooftop 2-bedroom apartment.
 Spacious o"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"KSh 35,000 per month 1bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious rooftop 2-bedroom apartment.
 Spacious open-plan kitchen w"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 50,000 per month 5bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious 3-bedroom apartment.
 Two bedroo"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"KSh 50,000 per month 5bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious 3-bedroom apartment.
 Two bedrooms are Ensuite including t"
Rongai-Kajiado,Rongai-Kajiado,Apartment,30000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 30,000 per month 3bdrm Apartment in Maasai Lodge for rent Located along Masai lodge road. Spacious rooms and well lit .k"
Rongai-Kajiado,Rongai-Kajiado,Apartment,30000,0,0,0,0,"KSh 30,000 per month 3bdrm Apartment in Maasai Lodge for rent Located along Masai lodge road. Spacious rooms and well lit .kitchen with balcony.2 bedr"
Rongai-Kajiado,Maasai Lodge for rent,Apartment,30000,0,0,0,0,"KSh 30,000 per month 3bdrm Apartment in Maasai Lodge for rent"
Rongai-Kajiado,Ongata Rongai for rent Located near the former Chapchap Supermarket area,Apartment,130000,0,0,1,1,"5+ years on Jiji  KSh 130,000 per month 4bdrm Maisonette in Ongata Rongai for rent Located in Rongai town at Quickmart supermarket area. About 500m fr"
Rongai-Kajiado,Rongai-Kajiado,Apartment,30000,0,0,1,1,"5+ years on Jiji  KSh 30,000 per month 2bdrm Apartment in Rimpa for rent Less than 10min walk from main road 100m.ground floor parking with CCTV. Clea"
Rongai-Kajiado,Rongai-Kajiado,Apartment,30000,0,0,1,1,"KSh 30,000 per month 2bdrm Apartment in Rimpa for rent Less than 10min walk from main road 100m.ground floor parking with CCTV. Clean and well kept.ki"
Rongai-Kajiado,Ongata Rongai for rent Located near the former Chapchap Supermarket area,Apartment,60000,0,0,0,0,"5+ years on Jiji  KSh 60,000 per month 5bdrm House in Ongata Rongai for rent Located near the former Chapchap Supermarket area, this 5-bedroom house i"
Rongai-Kajiado,Ongata Rongai for rent Located near the former Chapchap Supermarket area,Apartment,60000,0,0,0,0,"KSh 60,000 per month 5bdrm House in Ongata Rongai for rent Located near the former Chapchap Supermarket area, this 5-bedroom house is approximately 40"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 50,000 per month 3bdrm Apartment in NkaiMurunya for rent A new 3-bedroom apartment along Merisho area, about 150m from t"
Rongai-Kajiado,Rongai-Kajiado,Apartment,50000,0,0,0,0,"KSh 50,000 per month 3bdrm Apartment in NkaiMurunya for rent A new 3-bedroom apartment along Merisho area, about 150m from the main road. Spacious gro"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 35,000 per month 2bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious 2-bedroom apartment.
 Spacious ope"
Rongai-Kajiado,Rongai-Kajiado,Apartment,35000,0,0,0,0,"KSh 35,000 per month 2bdrm Apartment in NkaiMurunya for rent Property Features:
 Spacious 2-bedroom apartment.
 Spacious open-plan kitchen 
 Huge, wel"
Rongai-Kajiado,road,Apartment,25000,0,0,0,0,"5+ years on Jiji  DIAMOND KSh 25,000 per month 2bdrm Apartment in Maasai Lodge for rent Ideally situated just 400 meters from the main road, this spac"
Rongai-Kajiado,road,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm Apartment in Maasai Lodge for rent Ideally situated just 400 meters from the main road, this spacious first-floor residence"
Rongai-Kajiado,Maasai Lodge for rent,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm Apartment in Maasai Lodge for rent"
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,1,Search in Houses & Apartments For Rent Sell faster Buy smarter Sign in Registration Sell Jiji Property in Kitengela 305 results for  Houses & Apartmen
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,1,Jiji Property in Kitengela 305 results for  Houses & Apartments For Rent   in Kitengela Categories Property New Builds  | 5 Houses & Apartments For Re
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,1,Categories Property New Builds  | 5 Houses & Apartments For Rent  | 321 Houses & Apartments For Sale  | 309 Short Let  | 34 Show all 9 Location Kiteng
Kitengela-AthiRiver,Terrian Homes,Mansionette,32,0,0,0,1,Houses & Apartments For Rent in Kitengela < KSh 32 K KSh 32 - 37 K KSh 37 - 45 K > KSh 45 K Bungalow Maisonette Mansion Apartment House Bedsitter Mini
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,32,0,0,0,0,< KSh 32 K KSh 32 - 37 K KSh 37 - 45 K > KSh 45 K Bungalow Maisonette Mansion Apartment House Bedsitter Mini Flat
Kitengela-AthiRiver,Terrian Homes,Mansionette,46000,0,0,0,1,"Verified ID   Popular  DIAMOND KSh 46,000 per month 3bdrm Maisonette in Kitengela for rent 3-bedroom mansionette to let in Kitengela at 46K per month "
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,46000,0,0,0,0,"KSh 46,000 per month 3bdrm Maisonette in Kitengela for rent 3-bedroom mansionette to let in Kitengela at 46K per month (inclusive of service... Kiteng"
Kitengela-AthiRiver,Terrian Homes,Apartment,25500,0,0,0,0,"KSh 25,500 per month 2bdrm Apartment in Terrian Homes, Kitengela for rent Newly built 2 bedroom house in kitengela along namanga road Kitengela"
Kitengela-AthiRiver,Terrian Homes,Apartment,25500,0,0,0,0,"KSh 25,500 per month 2bdrm Apartment in Terrian Homes, Kitengela for rent"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,45000,0,0,0,0,"Verified ID   5+ years on Jiji  KSh 45,000 per month 4bdrm Maisonette in Kitengela for rent 4 BEDROOM BUNGALOW TO-LET 
Letting fee is 45000
House feat"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,45000,0,0,0,0,"KSh 45,000 per month 4bdrm Maisonette in Kitengela for rent 4 BEDROOM BUNGALOW TO-LET 
Letting fee is 45000
House features include;
 Spacious Kitchen "
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,50000,0,0,0,0,"Verified ID  DIAMOND KSh 50,000 per month 4bdrm Maisonette in Kitengela for rent  4-Bedroom House with Office & DSQ To Let – Kitengela - Balozi road
 "
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,50000,0,0,0,0,"KSh 50,000 per month 4bdrm Maisonette in Kitengela for rent  4-Bedroom House with Office & DSQ To Let – Kitengela - Balozi road
 Rent: Ksh 50,000
 Spa"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,50000,0,0,0,0,"4-Bedroom House with Office & DSQ To Let – Kitengela - Balozi road
 Rent: Ksh 50,000
 Spacious 4... Kitengela"
Kitengela-AthiRiver,Kitengela-AthiRiver,Apartment,50000,0,0,0,0,"4-Bedroom House with Office & DSQ To Let – Kitengela - Balozi road
 Rent: Ksh 50,000
 Spacious 4..."
Kitengela-AthiRiver,Kitengela for rent KITENGELA,Apartment,120000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 120,000 per month 5bdrm Maisonette in Kitengela for rent KITENGELA, YUKOS
5 Bedroom All En-suite, TV Ar"
Kitengela-AthiRiver,Kitengela for rent KITENGELA,Apartment,120000,0,0,0,0,"KSh 120,000 per month 5bdrm Maisonette in Kitengela for rent KITENGELA, YUKOS
5 Bedroom All En-suite, TV Area, Attic Room Plus Dsq House For Rent in K"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,40000,0,0,0,0,"Verified ID   5+ years on Jiji  ENTERPRISE KSh 40,000 per month 4bdrm Maisonette in Kitengela for rent Four Bedroom Plus Sq Twin Mansionete To Let
Pri"
Kitengela-AthiRiver,Kitengela-AthiRiver,Mansionette,40000,0,0,0,0,"KSh 40,000 per month 4bdrm Maisonette in Kitengela for rent Four Bedroom Plus Sq Twin Mansionete To Let
Price Guide:40,000
Features;
-Modern finishing"
Kitengela-AthiRiver,Yukos,Mansionette,40000,0,0,0,0,"Verified ID  KSh 40,000 per month 4bdrm Maisonette in Yukos, Kitengela for rent 4-Bedroom Mansion in the Heart of Yukos, Kitengela 
Nestled in the pre"
Kitengela-AthiRiver,Yukos,Mansionette,40000,0,0,0,0,"KSh 40,000 per month 4bdrm Maisonette in Yukos, Kitengela for rent 4-Bedroom Mansion in the Heart of Yukos, Kitengela 
Nestled in the prestigious neig"
Kitengela-AthiRiver,Kimalat,Mansionette,25000,0,0,0,0,"VIP KSh 25,000 per month 2bdrm House in Kimalat, Kitengela for rent Affordable 2 Bedroom Apartment for rent
Spacious and well-maintained 2-bedroom apa"
Kitengela-AthiRiver,Kimalat,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm House in Kimalat, Kitengela for rent Affordable 2 Bedroom Apartment for rent
Spacious and well-maintained 2-bedroom apartme"
Kitengela-AthiRiver,Kimalat,Apartment,25000,0,0,0,0,"KSh 25,000 per month 2bdrm House in Kimalat, Kitengela for rent"
Kitengela-AthiRiver,Accacia,Mansionette,110000,0,0,0,0,"Verified ID  KSh 110,000 per month 5bdrm Mansion in Accacia, Kitengela for rent 4 Bedroom Master En-suite Plus 1bd Dsq Massionatte For Rent In Kitenge"
